vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,airport_fee,total_amount,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
1,1/20/2015 22:28:22,1/20/2015 23:31:07,2,15.8,1,N,1,54.5,0.5,0.5,13.95,0,0.3,,69.75,88,145,2015,1
2,1/24/2015 22:45:30,1/24/2015 23:10:21,1,20.59,1,N,1,54.5,0.5,0.5,13.95,0,0.3,,69.75,132,14,2015,1
1,1/3/2015 6:21:42,1/3/2015 6:47:38,1,20.7,1,N,1,54.5,0,0.5,11.05,0,0,,66.35,40,132,2015,1
2,1/16/2015 13:53:37,1/16/2015 14:20:26,1,13.19,3,N,1,54.5,0,0,5,16.45,0.3,,76.25,231,1,2015,1
1,1/19/2015 0:47:50,1/19/2015 1:22:38,1,20.1,1,N,2,54.5,0.5,0.5,0,5.33,0.3,,61.13,132,69,2015,1
2,1/13/2015 22:11:33,1/13/2015 22:45:16,1,19.98,1,N,1,54.5,0.5,0.5,13.75,0,0.3,,69.55,132,33,2015,1
2,1/9/2015 23:17:20,1/10/2015 0:23:36,2,14.82,1,N,1,54.5,0.5,0.5,13.75,0,0.3,,69.55,163,181,2015,1
2,1/3/2015 23:16:36,1/3/2015 23:52:30,1,20.12,1,N,1,54.5,0.5,0.5,13.75,0,0.3,,69.55,132,25,2015,1
1,1/22/2015 22:53:19,1/22/2015 23:35:25,2,19.1,1,N,1,54.5,0.5,0.5,11.15,0,0.3,,66.95,211,22,2015,1
1,1/2/2015 0:35:21,1/2/2015 1:14:40,1,19,1,N,1,54.5,0.5,0.5,11.15,0,0,,66.95,42,72,2015,1
1,1/30/2015 0:49:56,1/30/2015 1:34:30,3,18.7,1,N,1,54.5,0.5,0.5,11.15,0,0.3,,66.95,231,191,2015,1
1,1/2/2015 10:01:25,1/2/2015 10:24:42,1,11.4,1,N,1,32.2,0,0.5,6.75,5.33,0,,45.08,237,138,2015,1
1,1/2/2015 19:48:40,1/2/2015 20:06:03,1,11.9,1,N,1,32.2,1,0.5,6.8,0,0,,40.8,138,195,2015,1
1,1/1/2015 13:50:33,1/1/2015 14:18:13,2,10.8,1,N,1,32.2,0,0.5,11.49,5.33,0,,49.82,142,138,2015,1
1,1/1/2015 12:37:19,1/1/2015 13:03:54,2,10.8,1,N,1,32.2,0,0.5,7.66,5.33,0,,45.99,43,138,2015,1
2,1/1/2015 17:28:20,1/1/2015 18:23:43,1,34.89,3,N,1,109,0,0,10,20.08,0.3,,139.38,132,1,2015,1
2,1/24/2015 13:48:01,1/24/2015 14:21:11,5,28.2,4,N,1,109,0,0.5,21.96,0,0.3,,131.76,132,265,2015,1
1,1/5/2015 20:22:28,1/5/2015 20:41:21,1,13.1,1,N,1,35.5,0.5,0.5,9.8,2.44,0.3,,49.04,246,200,2015,1
2,1/15/2015 20:37:43,1/15/2015 21:18:58,1,10.46,1,N,1,35.5,0.5,0.5,2,0,0.3,,38.8,256,42,2015,1
2,1/24/2015 22:43:13,1/24/2015 23:10:13,1,12.3,1,N,1,35.5,0.5,0.5,2,0,0.3,,38.8,90,182,2015,1
1,1/9/2015 20:39:06,1/9/2015 21:04:18,1,11.8,1,N,1,35.5,0.5,0.5,4,2.44,0.3,,43.24,68,220,2015,1
1,1/8/2015 10:26:16,1/8/2015 10:47:56,1,12.4,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,131,2015,1
2,1/9/2015 11:35:38,1/9/2015 12:05:24,2,12.11,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,231,2015,1
2,1/1/2015 17:09:42,1/1/2015 17:31:55,1,12.93,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,177,2015,1
1,1/29/2015 14:54:53,1/29/2015 15:23:18,1,12.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,170,183,2015,1
1,1/10/2015 19:14:50,1/10/2015 19:37:58,1,12.1,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,191,2015,1
2,1/19/2015 19:06:24,1/19/2015 19:31:51,1,13.12,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,228,2015,1
2,1/2/2015 9:52:30,1/2/2015 10:35:28,1,9.4,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,230,2015,1
1,1/27/2015 11:48:54,1/27/2015 12:17:54,1,12.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,230,14,2015,1
2,1/9/2015 13:36:24,1/9/2015 14:15:02,1,10.63,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,238,33,2015,1
2,1/16/2015 9:36:44,1/16/2015 10:04:18,1,12.07,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,140,133,2015,1
2,1/28/2015 15:14:13,1/28/2015 15:53:08,2,10.8,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,61,2015,1
1,1/20/2015 14:52:24,1/20/2015 15:42:39,1,8.7,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,144,116,2015,1
2,1/19/2015 18:32:08,1/19/2015 19:09:57,1,11.17,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,234,138,2015,1
2,1/1/2015 11:01:09,1/1/2015 11:23:26,1,12.66,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,237,26,2015,1
2,1/10/2015 13:44:47,1/10/2015 14:15:17,1,11.11,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,144,244,2015,1
2,1/1/2015 17:32:19,1/1/2015 18:01:48,5,11.73,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,132,61,2015,1
1,1/2/2015 6:17:58,1/2/2015 6:53:23,1,10.9,1,N,2,35.5,0,0.5,0,0,0,,36.3,132,83,2015,1
2,1/16/2015 15:16:03,1/16/2015 16:10:14,1,7.31,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,231,89,2015,1
2,1/10/2015 16:15:16,1/10/2015 16:48:39,6,10.82,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,231,244,2015,1
1,1/1/2015 7:35:09,1/1/2015 8:04:25,1,12.6,1,N,2,35.5,0,0.5,0,0,0,,36.3,107,242,2015,1
1,1/20/2015 10:49:47,1/20/2015 11:16:31,1,12.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,252,2015,1
1,1/28/2015 18:11:56,1/28/2015 18:50:15,3,10.9,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,225,2015,1
2,1/22/2015 12:42:40,1/22/2015 13:12:22,1,12.03,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,181,2015,1
2,1/25/2015 15:25:54,1/25/2015 16:07:02,5,9.96,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,141,138,2015,1
1,1/21/2015 8:23:38,1/21/2015 8:45:04,1,12.6,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,132,2015,1
2,1/3/2015 16:18:22,1/3/2015 16:51:28,1,11.91,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,231,2015,1
1,1/4/2015 19:31:49,1/4/2015 20:14:02,1,9.6,1,N,2,35.5,0,0.5,0,0,0,,36.3,161,138,2015,1
2,1/2/2015 15:44:03,1/2/2015 16:15:14,1,12.22,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,132,138,2015,1
2,1/3/2015 11:18:43,1/3/2015 11:39:00,2,12.9,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,97,121,2015,1
2,1/1/2015 12:43:24,1/1/2015 13:05:32,1,12.05,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,191,2015,1
1,1/1/2015 18:12:00,1/1/2015 18:39:57,1,11.9,1,N,2,35.5,0,0.5,0,0,0,,36.3,132,49,2015,1
2,1/3/2015 6:39:20,1/3/2015 6:57:30,1,13.09,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,223,132,2015,1
1,1/3/2015 19:47:06,1/3/2015 20:19:22,1,11.8,1,N,2,35.5,0,0.5,0,0,0,,36.3,132,17,2015,1
1,1/10/2015 8:10:27,1/10/2015 8:35:27,1,12,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,188,2015,1
1,1/29/2015 15:53:16,1/29/2015 16:35:23,1,10.8,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,45,138,2015,1
1,1/4/2015 16:27:08,1/4/2015 17:03:25,1,11.7,1,N,2,35.5,0,0.5,0,0,0,,36.3,87,138,2015,1
2,1/16/2015 12:10:44,1/16/2015 12:36:16,1,12,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,244,138,2015,1
1,1/29/2015 11:39:41,1/29/2015 12:24:49,1,8.1,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,142,87,2015,1
2,1/21/2015 9:50:36,1/22/2015 0:00:00,1,12.03,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,36,2015,1
2,1/14/2015 10:02:46,1/14/2015 10:38:46,3,10.93,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,50,138,2015,1
1,1/3/2015 7:07:04,1/3/2015 7:23:59,1,13.1,1,Y,2,35.5,0,0.5,0,0,0,,36.3,132,260,2015,1
1,1/25/2015 19:17:00,1/25/2015 19:44:59,1,11.9,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,76,2015,1
2,1/19/2015 11:21:42,1/19/2015 11:45:17,1,12.87,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,261,2015,1
2,1/4/2015 12:06:51,1/4/2015 13:05:29,6,5.43,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,107,234,2015,1
2,1/21/2015 13:28:44,1/21/2015 14:12:54,3,9.25,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,142,62,2015,1
1,1/8/2015 12:03:12,1/8/2015 12:39:18,2,10.6,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,65,2015,1
1,1/28/2015 12:43:37,1/28/2015 13:26:57,1,9,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,138,236,2015,1
2,1/28/2015 7:20:23,1/28/2015 7:48:24,2,12.35,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,138,2015,1
1,1/15/2015 8:52:42,1/15/2015 9:25:08,1,11.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,100,20,2015,1
1,1/21/2015 14:07:08,1/21/2015 14:35:07,1,11.9,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,138,2015,1
1,1/3/2015 9:33:31,1/3/2015 9:56:00,1,12.6,1,N,2,35.5,0,0.5,0,0,0,,36.3,148,127,2015,1
1,1/20/2015 12:36:17,1/20/2015 13:06:53,1,12,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,87,2015,1
2,1/9/2015 9:35:59,1/9/2015 10:20:33,1,9.76,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,7,88,2015,1
1,1/12/2015 12:29:27,1/12/2015 13:02:55,1,11,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,164,138,2015,1
2,1/4/2015 10:24:40,1/4/2015 10:53:08,2,11.54,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,230,31,2015,1
2,1/17/2015 6:39:04,1/17/2015 7:03:06,5,12.05,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,129,2015,1
2,1/5/2015 12:44:46,1/5/2015 13:23:15,5,10.36,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,88,63,2015,1
2,1/11/2015 12:26:01,1/11/2015 12:46:51,5,12.22,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,70,2015,1
1,1/23/2015 11:18:04,1/23/2015 12:09:19,1,7.8,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,230,82,2015,1
2,1/17/2015 10:01:41,1/17/2015 10:27:58,1,12.17,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,237,121,2015,1
1,1/20/2015 15:36:29,1/20/2015 16:02:09,1,12.3,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,264,129,2015,1
2,1/3/2015 13:59:39,1/3/2015 14:37:25,5,10.73,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,230,195,2015,1
2,1/14/2015 14:44:16,1/14/2015 15:18:55,1,10.71,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,231,2015,1
1,1/4/2015 18:47:51,1/4/2015 19:21:04,3,11,1,N,2,35.5,0,0.5,0,0,0,,36.3,138,181,2015,1
1,1/6/2015 13:53:36,1/6/2015 14:46:41,1,7,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,230,217,2015,1
1,1/11/2015 9:43:36,1/11/2015 10:08:56,2,11.8,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,249,138,2015,1
1,1/18/2015 13:19:27,1/18/2015 14:01:08,1,9.3,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,263,256,2015,1
1,1/8/2015 7:36:22,1/8/2015 8:15:49,1,10.4,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,238,33,2015,1
1,1/26/2015 15:49:40,1/26/2015 16:51:43,1,6,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,142,168,2015,1
2,1/15/2015 14:00:43,1/15/2015 14:41:50,3,9.96,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,234,133,2015,1
2,1/18/2015 14:23:29,1/18/2015 14:49:42,2,12.74,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,132,2015,1
1,1/23/2015 8:39:04,1/23/2015 9:11:16,1,11.3,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,38,2015,1
1,1/5/2015 12:54:07,1/5/2015 13:22:43,4,11.6,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,138,2015,1
2,1/23/2015 14:14:18,1/23/2015 14:54:49,1,10.12,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,161,138,2015,1
2,1/13/2015 10:43:57,1/13/2015 11:04:54,1,12.83,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,155,2015,1
2,1/24/2015 16:29:02,1/24/2015 16:49:35,2,13.02,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,64,2015,1
1,1/31/2015 8:23:45,1/31/2015 8:45:35,1,12.4,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,87,129,2015,1
2,1/30/2015 11:45:26,1/30/2015 12:36:12,1,8.3,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,50,198,2015,1
2,1/30/2015 13:13:08,1/30/2015 13:48:55,1,11.08,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,87,2015,1
2,1/31/2015 18:43:48,1/31/2015 19:35:24,1,7.47,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,186,62,2015,1
1,1/30/2015 9:17:54,1/30/2015 9:56:26,1,10.4,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,107,244,2015,1
2,1/31/2015 13:33:24,1/31/2015 14:22:22,5,8.56,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,68,68,2015,1
1,1/1/2015 16:43:41,1/1/2015 17:32:41,1,9.3,1,N,4,35.5,0,0.5,0,0,0,,36.3,211,142,2015,1
2,1/5/2015 14:07:58,1/5/2015 14:37:15,2,12.19,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,138,2015,1
2,1/6/2015 14:30:30,1/6/2015 14:57:33,2,12.06,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,129,2015,1
1,1/5/2015 12:51:44,1/5/2015 13:21:20,2,11.5,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,264,264,2015,1
1,1/17/2015 9:39:23,1/17/2015 10:01:40,1,12.3,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,68,248,2015,1
1,1/21/2015 19:16:32,1/21/2015 19:51:54,1,11.2,1,N,1,35.5,1,0.5,7.94,2.44,0.3,,47.68,239,200,2015,1
2,1/10/2015 14:45:56,1/10/2015 15:41:29,1,6.61,1,N,1,35.5,0,0.5,8.88,0,0.3,,45.18,161,163,2015,1
2,1/26/2015 6:55:48,1/26/2015 7:25:22,1,12.16,1,N,1,35.5,0,0.5,8.88,0,0.3,,45.18,48,138,2015,1
2,1/2/2015 12:55:56,1/2/2015 13:24:11,1,11.54,1,N,1,35.5,0,0.5,8.88,0,0.3,,45.18,144,243,2015,1
2,1/18/2015 10:07:59,1/18/2015 10:43:40,1,10.9,1,N,1,35.5,0,0.5,8.88,0,0.3,,45.18,162,138,2015,1
2,1/25/2015 15:14:16,1/25/2015 15:52:02,1,10.88,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,48,138,2015,1
2,1/21/2015 8:29:55,1/21/2015 9:03:19,6,10.99,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,90,22,2015,1
2,1/28/2015 12:01:11,1/28/2015 12:41:12,6,9.88,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,230,2015,1
2,1/21/2015 13:51:51,1/21/2015 14:20:50,1,11.73,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,142,138,2015,1
1,1/14/2015 7:41:31,1/14/2015 8:13:47,2,11.5,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,233,2015,1
2,1/20/2015 11:05:22,1/20/2015 11:53:22,1,9.09,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,137,2015,1
2,1/30/2015 9:37:39,1/30/2015 10:24:31,1,9.29,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,164,2015,1
2,1/29/2015 8:37:07,1/29/2015 9:14:58,1,10.78,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,162,2015,1
2,1/20/2015 10:54:21,1/20/2015 11:30:37,1,11.06,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,161,2015,1
2,1/21/2015 15:12:17,1/21/2015 15:42:00,1,11.86,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,48,138,2015,1
2,1/23/2015 12:58:17,1/23/2015 13:20:45,1,12.77,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,79,2015,1
2,1/26/2015 10:34:38,1/26/2015 11:08:03,1,11.2,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,142,2015,1
2,1/25/2015 17:03:42,1/25/2015 17:32:53,1,12.21,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,230,138,2015,1
2,1/31/2015 19:10:01,1/31/2015 19:48:07,3,10.7,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,143,2015,1
2,1/30/2015 15:19:38,1/30/2015 15:53:02,1,11.41,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,170,2015,1
2,1/30/2015 8:43:00,1/30/2015 9:29:20,1,9.57,1,N,1,35.5,0,0.5,8.33,5.33,0.3,,49.96,138,246,2015,1
1,1/9/2015 22:26:37,1/9/2015 22:52:35,1,11.8,1,N,1,35.5,0.5,0.5,11,0,0.3,,47.8,249,192,2015,1
1,1/8/2015 20:34:32,1/8/2015 21:01:43,1,12,1,N,1,35.5,0.5,0.5,11,0,0.3,,47.8,138,181,2015,1
1,1/1/2015 3:57:24,1/1/2015 4:21:26,1,11.8,1,N,1,35.5,0.5,0.5,11,0,0,,47.8,61,7,2015,1
1,1/30/2015 5:27:53,1/30/2015 6:01:16,1,11.7,1,N,1,35.5,0.5,0.5,11,0,0.3,,47.8,132,62,2015,1
2,1/22/2015 21:24:00,1/22/2015 21:53:55,5,11.64,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,138,90,2015,1
1,1/17/2015 2:25:12,1/17/2015 2:49:52,1,12.5,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,158,136,2015,1
2,1/21/2015 20:18:56,1/21/2015 20:40:56,1,12.3,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,138,87,2015,1
2,1/22/2015 0:11:15,1/22/2015 0:37:34,1,11.97,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,164,26,2015,1
2,1/22/2015 5:29:20,1/22/2015 5:55:30,1,12.64,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,132,189,2015,1
2,1/21/2015 20:44:16,1/21/2015 21:08:03,6,12.46,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,138,88,2015,1
1,1/8/2015 0:18:35,1/8/2015 0:41:24,1,12.6,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,138,13,2015,1
1,1/23/2015 0:57:29,1/23/2015 1:20:11,1,12.9,1,Y,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,170,3,2015,1
2,1/31/2015 2:05:23,1/31/2015 2:32:47,1,12.09,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,148,243,2015,1
2,1/30/2015 0:32:54,1/30/2015 1:09:31,2,11.02,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,161,133,2015,1
2,1/30/2015 2:45:22,1/30/2015 3:25:31,1,10.49,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,4,76,2015,1
1,1/29/2015 23:59:08,1/30/2015 0:30:17,2,11.6,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,138,90,2015,1
1,1/11/2015 1:25:16,1/11/2015 1:52:33,2,11.9,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,79,14,2015,1
2,1/31/2015 22:37:02,1/31/2015 23:12:55,2,10.39,1,N,1,35.5,0.5,0.5,7.36,0,0.3,,44.16,158,223,2015,1
1,1/14/2015 22:05:38,1/14/2015 22:32:27,2,11.9,1,N,1,35.5,0.5,0.5,5.2,0,0.3,,42,138,40,2015,1
1,1/7/2015 22:12:00,1/7/2015 22:46:08,1,10.8,1,N,1,35.5,0.5,0.5,6,0,0.3,,42.8,238,61,2015,1
1,1/9/2015 22:57:43,1/9/2015 23:31:19,1,11.3,1,N,1,35.5,0.5,0.5,6,0,0.3,,42.8,209,152,2015,1
2,1/4/2015 1:51:51,1/4/2015 2:19:20,1,11.96,1,N,1,35.5,0.5,0.5,6,0,0.3,,42.8,232,244,2015,1
2,1/25/2015 3:57:41,1/25/2015 4:29:42,1,11.24,1,N,1,35.5,0.5,0.5,6,0,0.3,,42.8,37,82,2015,1
1,1/14/2015 11:45:18,1/14/2015 12:18:12,1,11.1,1,N,1,35.5,0,0.5,4,0,0.3,,40.3,158,138,2015,1
1,1/4/2015 8:58:32,1/4/2015 9:29:40,1,11.3,1,N,1,35.5,0,0.5,4,0,0,,40.3,246,138,2015,1
2,1/4/2015 17:05:31,1/4/2015 17:36:27,1,11.44,1,N,1,35.5,0,0.5,4,0,0.3,,40.3,132,188,2015,1
1,1/28/2015 19:04:08,1/28/2015 19:34:46,1,11.8,1,N,1,35.5,1,0.5,3,0,0.3,,40.3,125,127,2015,1
1,1/15/2015 14:36:53,1/15/2015 15:13:10,1,10.9,1,N,1,35.5,0,0.5,4,0,0.3,,40.3,113,138,2015,1
2,1/22/2015 21:18:41,1/22/2015 21:42:10,1,12.39,1,N,1,35.5,0.5,0.5,6.8,0,0.3,,43.6,138,231,2015,1
1,1/19/2015 2:36:51,1/19/2015 3:12:24,1,11.7,1,N,1,35.5,0.5,0.5,1,0,0.3,,37.8,97,218,2015,1
2,1/5/2015 17:11:07,1/5/2015 17:49:16,1,10.28,1,N,1,35.5,1,0.5,8.37,5.33,0.3,,51,138,43,2015,1